*******************************************************************************
USER DATA                   {Unspecified by user}           Fri Dec-22 05:35:34
Local ID: -839369              (TLE ID = 39369)
 
Geocentric SGP4/SDP4 Two-Line Elements (TLEs):

1 39369U 13055AC  23355.77119201  .00100300  12551-5  10733-2 0  9999
2 39369  80.9531 247.5178 0278342  30.2449 331.4520 15.28467463537133
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Fri Dec 22 05:35:34 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: {Unspecified by user} (-839369) {source: USER-INPUT TLE}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2023-Nov-20 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Dec-21 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Keplerian GM    : 3.9860043550702260E+05 km^3/s^2
Output units    : KM-S, deg, Julian Day Number (Tp)
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC osculating elements
Output format   : 10
EOP file        : eop.231221.p240314
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-DEC-21. PREDICTS-> 2024-MAR-13
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460297.500000000, A.D. 2023-Dec-19 00:00:00.0000,  3.005545312242835E-02,  6.646893136450566E+03,  8.082418917409898E+01,  2.505760356037563E+02,  4.136308614008861E+01,  2.460297529051309E+06,  6.376521532591672E-02,  1.999472022941301E+02,  1.988124380793938E+02,  6.852858916366020E+03,  7.058824696281474E+03,  5.645711351556931E+03,
2460297.541666667, A.D. 2023-Dec-19 01:00:00.0000,  2.866648144110457E-02,  6.654553483062678E+03,  8.082310053627261E+01,  2.505153112508403E+02,  3.825907674566515E+01,  2.460297528603699E+06,  6.379192391680064E-02,  7.199814186864069E+01,  7.515563692538366E+01,  6.850945999408737E+03,  7.047338515754797E+03,  5.643347588474098E+03,
2460297.583333333, A.D. 2023-Dec-19 02:00:00.0000,  2.852536494646689E-02,  6.667878475378540E+03,  8.083167852723889E+01,  2.504646582721352E+02,  4.049619338710406E+01,  2.460297594466779E+06,  6.361465869242007E-02,  2.988071707036463E+02,  2.958941474431016E+02,  6.863667083815427E+03,  7.059455692252313E+03,  5.659073040706187E+03,
2460297.625000000, A.D. 2023-Dec-19 03:00:00.0000,  2.874133218031459E-02,  6.664797424975241E+03,  8.083077629666886E+01,  2.504240885570423E+02,  4.012010691234658E+01,  2.460297594387047E+06,  6.363754948493919E-02,  1.683187145626795E+02,  1.689628377019090E+02,  6.862021051443079E+03,  7.059244677910917E+03,  5.657037439589021E+03,
2460297.666666667, A.D. 2023-Dec-19 04:00:00.0000,  2.731757026679215E-02,  6.661094491049235E+03,  8.082166846017319E+01,  2.503703791017096E+02,  3.880895066369889E+01,  2.460297659659406E+06,  6.383071830780117E-02,  3.864486130150748E+01,  4.065283753615670E+01,  6.848169852185232E+03,  7.035245213321229E+03,  5.639917731522724E+03,
2460297.708333333, A.D. 2023-Dec-19 05:00:00.0000,  2.848590451253595E-02,  6.658081080951242E+03,  8.082504649842041E+01,  2.503116560449053E+02,  4.293556224749154E+01,  2.460297725851825E+06,  6.375900874695384E-02,  2.634945143125610E+02,  2.602660304313358E+02,  6.853303633860816E+03,  7.048526186770390E+03,  5.646260929632150E+03,
2460297.750000000, A.D. 2023-Dec-19 06:00:00.0000,  2.842497725336591E-02,  6.671160762748666E+03,  8.083386218438309E+01,  2.502663338842718E+02,  4.119902402042538E+01,  2.460297725546530E+06,  6.357756920349825E-02,  1.343254047902660E+02,  1.365984978863311E+02,  6.866336213429359E+03,  7.061511664110053E+03,  5.662374395719923E+03,
2460297.791666667, A.D. 2023-Dec-19 07:00:00.0000,  2.808335195474888E-02,  6.664677900479908E+03,  8.082771854539189E+01,  2.502225240157205E+02,  4.118354012424280E+01,  2.460297791039372E+06,  6.370394108867050E-02,  3.452639207533398E+00,  3.653471749307678E+00,  6.857252536916735E+03,  7.049827173353562E+03,  5.651141732328781E+03,
2460297.833333333, A.D. 2023-Dec-19 08:00:00.0000,  2.986472970183166E-02,  6.643488976665218E+03,  8.082147218969907E+01,  2.501652957693686E+02,  4.290731926118656E+01,  2.460297856773578E+06,  6.383305499907982E-02,  2.307229294979880E+02,  2.281358839605302E+02,  6.848002727107695E+03,  7.052516477550173E+03,  5.639711275062577E+03,
2460297.875000000, A.D. 2023-Dec-19 09:00:00.0000,  2.919726365573142E-02,  6.660411129824959E+03,  8.083010832842955E+01,  2.501089648266225E+02,  3.986183621588743E+01,  2.460297856314817E+06,  6.365557532965758E-02,  1.027655521384130E+02,  1.060007823857597E+02,  6.860725542354699E+03,  7.061039954884440E+03,  5.655435492266668E+03,
2460297.916666667, A.D. 2023-Dec-19 10:00:00.0000,  2.919239310612905E-02,  6.665824995760329E+03,  8.083372758791859E+01,  2.500664090816520E+02,  3.977754815498841E+01,  2.460297921767732E+06,  6.357851962860557E-02,  3.319789111764666E+02,  3.303553282784532E+02,  6.866267784085298E+03,  7.066710572410266E+03,  5.662289749791957E+03,
2460297.958333333, A.D. 2023-Dec-19 11:00:00.0000,  2.998927443289951E-02,  6.647182973462996E+03,  8.082483566144869E+01,  2.500191210666104E+02,  3.987991990474615E+01,  2.460297987199180E+06,  6.376757051451504E-02,  2.009630935124765E+02,  1.997753432222493E+02,  6.852690179870776E+03,  7.058197386278556E+03,  5.645502833106293E+03,
2460298.000000000, A.D. 2023-Dec-19 12:00:00.0000,  2.862914438898359E-02,  6.654407750491153E+03,  8.082358012360990E+01,  2.499584157819936E+02,  3.670759860673523E+01,  2.460297986739120E+06,  6.379769780713095E-02,  7.309557524351585E+01,  7.626585179585911E+01,  6.850532638541399E+03,  7.046657526591645E+03,  5.642836847942831E+03,
2460298.041666667, A.D. 2023-Dec-19 13:00:00.0000,  2.846390959861842E-02,  6.667915322950488E+03,  8.083216467516412E+01,  2.499076467616388E+02,  3.899649218786131E+01,  2.460298052606697E+06,  6.362016780850586E-02,  2.998650343146268E+02,  2.969866977759658E+02,  6.863270843799221E+03,  7.058626364647955E+03,  5.658582999711435E+03,
2460298.083333333, A.D. 2023-Dec-19 14:00:00.0000,  2.867812152644770E-02,  6.665084859492034E+03,  8.083143044303951E+01,  2.498670918017323E+02,  3.861961659798529E+01,  2.460298052526379E+06,  6.363964504501250E-02,  1.693909729115484E+02,  1.699753666750219E+02,  6.861870413097583E+03,  7.058655966703132E+03,  5.656851161652002E+03,
2460298.125000000, A.D. 2023-Dec-19 15:00:00.0000,  2.727898744872895E-02,  6.661120642873328E+03,  8.082227954817458E+01,  2.498135383595175E+02,  3.724888592717390E+01,  2.460298117785195E+06,  6.383414032353280E-02,  3.979159375897549E+01,  4.184551280388805E+01,  6.847925105886644E+03,  7.034729568899960E+03,  5.639615387242618E+03,
2460298.166666667, A.D. 2023-Dec-19 16:00:00.0000,  2.841048911776082E-02,  6.658190367567788E+03,  8.082555529530333E+01,  2.497548205222275E+02,  4.145613455681773E+01,  2.460298183987637E+06,  6.376486301572352E-02,  2.645738536689946E+02,  2.613453975720222E+02,  6.852884158374563E+03,  7.047577949181339E+03,  5.645742544937782E+03,
2460298.208333333, A.D. 2023-Dec-19 17:00:00.0000,  2.836925261939212E-02,  6.671226185126012E+03,  8.083443817129989E+01,  2.497094191409804E+02,  3.968218777513495E+01,  2.460298183676105E+06,  6.358210371151884E-02,  1.354543346060610E+02,  1.376779290228229E+02,  6.866009750217132E+03,  7.060793315308252E+03,  5.661970570105258E+03,
2460298.250000000, A.D. 2023-Dec-19 18:00:00.0000,  2.801922512866947E-02,  6.664885158600400E+03,  8.082838668049622E+01,  2.496657712043857E+02,  3.965397919780671E+01,  2.460298249162789E+06,  6.370727417282304E-02,  4.608266054040099E+00,  4.875544096612163E+00,  6.857013359634288E+03,  7.049141560668177E+03,  5.650846071728066E+03,
2460298.291666667, A.D. 2023-Dec-19 19:00:00.0000,  2.978730122122872E-02,  6.643701227934785E+03,  8.082208690369454E+01,  2.496087266071410E+02,  4.145699746096209E+01,  2.460298314907548E+06,  6.383763779663112E-02,  2.318132463351165E+02,  2.291916689835934E+02,  6.847674985389659E+03,  7.051648742844533E+03,  5.639306409595846E+03,
2460298.333333333, A.D. 2023-Dec-19 20:00:00.0000,  2.914609586996817E-02,  6.660329573110897E+03,  8.083064384076123E+01,  2.495523696023448E+02,  3.834168943372924E+01,  2.460298314436858E+06,  6.366177731051913E-02,  1.039377492321772E+02,  1.071494233766361E+02,  6.860279950235275E+03,  7.060230327359654E+03,  5.654884535253394E+03,
2460298.375000000, A.D. 2023-Dec-19 21:00:00.0000,  2.912764554454440E-02,  6.665983536083450E+03,  8.083437301203313E+01,  2.495098475277363E+02,  3.829587109767465E+01,  2.460298379892013E+06,  6.358261185269531E-02,  3.331255434746109E+02,  3.315663597383803E+02,  6.865973168864488E+03,  7.065962801645525E+03,  5.661925320621117E+03,
2460298.416666667, A.D. 2023-Dec-19 22:00:00.0000,  2.991580796077105E-02,  6.647506678224549E+03,  8.082556727536178E+01,  2.494627150459465E+02,  3.842169598585920E+01,  2.460298445324862E+06,  6.377015679544223E-02,  2.021007509455183E+02,  2.008543187842166E+02,  6.852504898828134E+03,  7.057503119431720E+03,  5.645273872460195E+03,
2460298.458333333, A.D. 2023-Dec-19 23:00:00.0000,  2.858947819694050E-02,  6.654319024907452E+03,  8.082421504469798E+01,  2.494020621997207E+02,  3.518760665827786E+01,  2.460298444853451E+06,  6.380288169692969E-02,  7.430878410013234E+01,  7.749193598550180E+01,  6.850161569751379E+03,  7.046004114595306E+03,  5.642378375792450E+03,
2460298.500000000, A.D. 2023-Dec-20 00:00:00.0000,  2.839738742029052E-02,  6.668029562652691E+03,  8.083282031322871E+01,  2.493512300468888E+02,  3.750835204198503E+01,  2.460298510721891E+06,  6.362506702274751E-02,  3.010595590402783E+02,  2.982211943599697E+02,  6.862918518660992E+03,  7.057807474669293E+03,  5.658147281342608E+03,
2460298.541666667, A.D. 2023-Dec-20 01:00:00.0000,  2.860969895818138E-02,  6.665362809101428E+03,  8.083220618810017E+01,  2.493106790976931E+02,  3.713799228379820E+01,  2.460298510642421E+06,  6.364238849334684E-02,  1.705930938585834E+02,  1.711106448720797E+02,  6.861673214106430E+03,  7.057983619111433E+03,  5.656607310356278E+03,
2460298.583333333, A.D. 2023-Dec-20 02:00:00.0000,  2.723470400071561E-02,  6.661170702516415E+03,  8.082301300366267E+01,  2.492572099857895E+02,  3.570074905531437E+01,  2.460298575886212E+06,  6.383777984716553E-02,  4.107522683157408E+01,  4.317926801587551E+01,  6.847664827180794E+03,  7.034158951845174E+03,  5.639293861125473E+03,
2460298.625000000, A.D. 2023-Dec-20 03:00:00.0000,  2.832156580759061E-02,  6.658441164949859E+03,  8.082621861631060E+01,  2.491984510084042E+02,  3.997901419977723E+01,  2.460298642096878E+06,  6.377001407549257E-02,  2.658008294601784E+02,  2.625742045634376E+02,  6.852515122952054E+03,  7.046589080954250E+03,  5.645286506818436E+03,
2460298.666666667, A.D. 2023-Dec-20 04:00:00.0000,  2.829943223870965E-02,  6.671414558262196E+03,  8.083513686842055E+01,  2.491529356835226E+02,  3.818652500198031E+01,  2.460298641781824E+06,  6.358626403651013E-02,  1.367136702220688E+02,  1.388807445663847E+02,  6.865710260551281E+03,  7.060005962840366E+03,  5.661600118435867E+03,
2460298.708333333, A.D. 2023-Dec-20 05:00:00.0000,  2.795330549187471E-02,  6.665114204432448E+03,  8.082909705079324E+01,  2.491093116359808E+02,  3.813395462697937E+01,  2.460298707260147E+06,  6.371047096908160E-02,  5.907448055020058E+00,  6.248979647122858E+00,  6.856783981766563E+03,  7.048453759100677E+03,  5.650562529583345E+03,
2460298.750000000, A.D. 2023-Dec-20 06:00:00.0000,  2.969692602921527E-02,  6.644016315948454E+03,  8.082274668761201E+01,  2.490522510571759E+02,  4.001284955460745E+01,  2.460298773014709E+06,  6.384201593999600E-02,  2.330520124539061E+02,  2.303927456679566E+02,  6.847361916271227E+03,  7.050707516594000E+03,  5.638919678513250E+03,
2460298.791666667, A.D. 2023-Dec-20 07:00:00.0000,  2.908939966449233E-02,  6.660363390899851E+03,  8.083127477656537E+01,  2.489957259606924E+02,  3.684907450679859E+01,  2.460298772535122E+06,  6.366686909718849E-02,  1.052391369592032E+02,  1.084232276985906E+02,  6.859914176030518E+03,  7.059464961161186E+03,  5.654432283303491E+03,
2460298.833333333, A.D. 2023-Dec-20 08:00:00.0000,  2.906840204736092E-02,  6.666116207894910E+03,  8.083507979740558E+01,  2.489531070611972E+02,  3.681088708974885E+01,  2.460298837986822E+06,  6.358653340742791E-02,  3.344343111251621E+02,  3.329483575580752E+02,  6.865690870450047E+03,  7.065265533005183E+03,  5.661576134262829E+03,
2460298.875000000, A.D. 2023-Dec-20 09:00:00.0000,  2.984891788394504E-02,  6.647716835604468E+03,  8.082632011492335E+01,  2.489059133095923E+02,  3.696313961774764E+01,  2.460298903421069E+06,  6.377372832837920E-02,  2.033984834193164E+02,  2.020852927939407E+02,  6.852249054966504E+03,  7.056781274328539E+03,  5.644957719051853E+03,
2460298.916666667, A.D. 2023-Dec-20 10:00:00.0000,  2.856283217215085E-02,  6.654184232852504E+03,  8.082492688294325E+01,  2.488451034915691E+02,  3.366349605461135E+01,  2.460298902937767E+06,  6.380744565437567E-02,  7.568691898184593E+01,  7.888494974588600E+01,  6.849834918022932E+03,  7.045485603193361E+03,  5.641974793192690E+03,
2460298.958333333, A.D. 2023-Dec-20 11:00:00.0000,  2.834185154374363E-02,  6.668094639384831E+03,  8.083359883816684E+01,  2.487941001186415E+02,  3.598616756163339E+01,  2.460298968801443E+06,  6.362959072955744E-02,  3.024505596955291E+02,  2.996579855206145E+02,  6.862593238145448E+03,  7.057091836906065E+03,  5.657745018824576E+03,
2460299.000000000, A.D. 2023-Dec-20 12:00:00.0000,  2.855629184291768E-02,  6.665469829824278E+03,  8.083308532432500E+01,  2.487534368035978E+02,  3.562227830272862E+01,  2.460298968723099E+06,  6.364610427811616E-02,  1.719924114339560E+02,  1.724326707765341E+02,  6.861406146187600E+03,  7.057342462550921E+03,  5.656277066494093E+03,
2460299.041666667, A.D. 2023-Dec-20 13:00:00.0000,  2.720230610448510E-02,  6.661105993356112E+03,  8.082387876610497E+01,  2.486998850560017E+02,  3.410291689507648E+01,  2.460299033948710E+06,  6.384189931917968E-02,  4.257178714516562E+01,  4.473417366282673E+01,  6.847370255044581E+03,  7.033634516733049E+03,  5.638929979200151E+03,
2460299.083333333, A.D. 2023-Dec-20 14:00:00.0000,  2.823485187384516E-02,  6.658702969188197E+03,  8.082710412106904E+01,  2.486410114691779E+02,  3.845592590642249E+01,  2.460299100168192E+06,  6.377478926034183E-02,  2.672375400727639E+02,  2.640130149746530E+02,  6.852173060567266E+03,  7.045643151946334E+03,  5.644863811786281E+03,
2460299.125000000, A.D. 2023-Dec-20 15:00:00.0000,  2.823642056929652E-02,  6.671536020305202E+03,  8.083608454558066E+01,  2.485953859211072E+02,  3.664687489364142E+01,  2.460299099849778E+06,  6.359071254598547E-02,  1.381812931144799E+02,  1.402829297600697E+02,  6.865390061452646E+03,  7.059244102600091E+03,  5.661204059313958E+03,
2460299.166666667, A.D. 2023-Dec-20 16:00:00.0000,  2.788289391677299E-02,  6.665290500374464E+03,  8.083006033765324E+01,  2.485517518916299E+02,  3.657274712018665E+01,  2.460299165320322E+06,  6.371486557469855E-02,  7.411576160180947E+00,  7.838465972742403E+00,  6.856468689487107E+03,  7.047646878599749E+03,  5.650172793316817E+03,
2460299.208333333, A.D. 2023-Dec-20 17:00:00.0000,  2.960368595278781E-02,  6.644367706966207E+03,  8.082371458981348E+01,  2.484946933279392E+02,  3.854386151666932E+01,  2.460299231087876E+06,  6.384615324775640E-02,  2.344789402460805E+02,  2.317770723316875E+02,  6.847066101533997E+03,  7.049764496101788E+03,  5.638554269714763E+03,
2460299.250000000, A.D. 2023-Dec-20 18:00:00.0000,  2.903490776256926E-02,  6.660437550511949E+03,  8.083220187152149E+01,  2.484381876751707E+02,  3.534512291730781E+01,  2.460299230601350E+06,  6.367116566220493E-02,  1.067156331354612E+02,  1.098676740526221E+02,  6.859605565390672E+03,  7.058773580269396E+03,  5.654050719126307E+03,
2460299.291666667, A.D. 2023-Dec-20 19:00:00.0000,  2.901101143912492E-02,  6.666221206855691E+03,  8.083596801911109E+01,  2.483956561410427E+02,  3.531407681364970E+01,  2.460299296049720E+06,  6.359066883226189E-02,  3.359184806306251E+02,  3.345157584444845E+02,  6.865393207739511E+03,  7.064565208623331E+03,  5.661207950958974E+03,
2460299.333333333, A.D. 2023-Dec-20 20:00:00.0000,  2.978231875098976E-02,  6.647928009324566E+03,  8.082720578668965E+01,  2.483485511172975E+02,  3.549850261380512E+01,  2.460299361486659E+06,  6.377725638889876E-02,  2.048651842473224E+02,  2.034772341904357E+02,  6.851996348661006E+03,  7.056064687997446E+03,  5.644645448603251E+03,
2460299.375000000, A.D. 2023-Dec-20 21:00:00.0000,  2.854135116981272E-02,  6.654049620521143E+03,  8.082577951482421E+01,  2.482878993850420E+02,  3.213909051742527E+01,  2.460299360992475E+06,  6.381149841294950E-02,  7.722787378832317E+01,  8.044120984138104E+01,  6.849544886479551E+03,  7.045040152437959E+03,  5.641616463388735E+03,
2460299.416666667, A.D. 2023-Dec-20 22:00:00.0000,  2.828844215451571E-02,  6.668222080504176E+03,  8.083439793527039E+01,  2.482370810792008E+02,  3.444785465765033E+01,  2.460299426848702E+06,  6.363301287133709E-02,  3.040202663511607E+02,  3.012803504204465E+02,  6.862347192091871E+03,  7.056472303679566E+03,  5.657440749000882E+03,
2460299.458333333, A.D. 2023-Dec-20 23:00:00.0000,  2.849385132124533E-02,  6.665652881325442E+03,  8.083383750670278E+01,  2.481965324753110E+02,  3.410991870404298E+01,  2.460299426774705E+06,  6.364961875347400E-02,  1.735512194854265E+02,  1.739053912221815E+02,  6.861153571071794E+03,  7.056654260818145E+03,  5.655964749676544E+03,
2460299.500000000, A.D. 2023-Dec-21 00:00:00.0000,  2.716403273038266E-02,  6.661071230022408E+03,  8.082461896057310E+01,  2.481431273219849E+02,  3.250714933287956E+01,  2.460299491982161E+06,  6.384616681751823E-02,  4.422887771660305E+01,  4.645364467555940E+01,  6.847065131357670E+03,  7.033059032692932E+03,  5.638553071305490E+03,
$$EOE
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
 
TIME

  Barycentric Dynamical Time ("TDB" or T_eph) output was requested. This
continuous coordinate time is equivalent to the relativistic proper time
of a clock at rest in a reference frame co-moving with the solar system
barycenter but outside the system's gravity well. It is the independent
variable in the solar system relativistic equations of motion.

  TDB runs at a uniform rate of one SI second per second and is independent
of irregularities in Earth's rotation.
 
CALENDAR SYSTEM

  Mixed calendar mode was active such that calendar dates after AD 1582-Oct-15
(if any) are in the modern Gregorian system. Dates prior to 1582-Oct-5 (if any)
are in the Julian calendar system, which is automatically extended for dates
prior to its adoption on 45-Jan-1 BC.  The Julian calendar is useful for
matching historical dates. The Gregorian calendar more accurately corresponds
to the Earth's orbital motion and seasons. A "Gregorian-only" calendar mode is
available if such physical events are the primary interest.

REFERENCE FRAME AND COORDINATES

  International Celestial Reference Frame (ICRF)

    The ICRF is an adopted reference frame whose axes are defined relative to 
    fixed extragalactic radio sources distributed across the sky.

    The ICRF was aligned with the prior FK5/J2000 dynamical system at the ~0.02 
    arcsecond level but is not identical and has no associated standard epoch.

  Symbol meaning:

    JDTDB    Julian Day Number, Barycentric Dynamical Time
      EC     Eccentricity, e
      QR     Periapsis distance, q (km)
      IN     Inclination w.r.t X-Y plane, i (degrees)
      OM     Longitude of Ascending Node, OMEGA, (degrees)
      W      Argument of Perifocus, w (degrees)
      Tp     Time of periapsis (Julian Day Number)
      N      Mean motion, n (degrees/sec)
      MA     Mean anomaly, M (degrees)
      TA     True anomaly, nu (degrees)
      A      Semi-major axis, a (km)
      AD     Apoapsis distance (km)
      PR     Sidereal orbit period (sec)

ABERRATIONS AND CORRECTIONS

 Geometric osculating elements have NO corrections or aberrations applied.

Computations by ...

    Solar System Dynamics Group, Horizons On-Line Ephemeris System
    4800 Oak Grove Drive, Jet Propulsion Laboratory
    Pasadena, CA  91109   USA

    General site: https://ssd.jpl.nasa.gov/
    Mailing list: https://ssd.jpl.nasa.gov/email_list.html
    System news : https://ssd.jpl.nasa.gov/horizons/news.html
    User Guide  : https://ssd.jpl.nasa.gov/horizons/manual.html
    Connect     : browser        https://ssd.jpl.nasa.gov/horizons/app.html#/x
                  API            https://ssd-api.jpl.nasa.gov/doc/horizons.html
                  command-line   telnet ssd.jpl.nasa.gov 6775
                  e-mail/batch   https://ssd.jpl.nasa.gov/ftp/ssd/hrzn_batch.txt
                  scripts        https://ssd.jpl.nasa.gov/ftp/ssd/SCRIPTS
    Author      : Jon.D.Giorgini@jpl.nasa.gov
*******************************************************************************
